shipping_id,date_id,product_id,market_id,warehouse_id,quantity_shipped,cost_of_shipping,delivery_status,days_for_delivery
9460,727,5,6,4,78,390.31,Delivered,2
9461,2166,7,14,5,44,427.97,Delivered,9
9462,1002,21,5,1,163,214.41,Delivered,6
9463,448,28,5,3,160,231.27,Delivered,2
9464,450,11,2,1,24,203.89,Delivered,9
9465,661,22,9,3,149,69.53,In Transit,4
9466,2056,14,5,4,165,403.67,Delivered,10
9467,1081,4,14,2,86,121.25,In Transit,7
9468,1235,23,12,1,47,107.54,Delivered,9
9469,733,3,6,3,92,487.21,Delivered,1
9470,1911,34,3,4,199,415.19,Delivered,8
9471,1473,5,3,1,172,279.31,Delivered,4
9472,2116,32,9,1,102,91.83,Delivered,3
9473,357,36,12,2,176,381.06,Delivered,3
9474,1016,21,14,2,54,209.37,Delivered,5
9475,1522,4,6,5,190,200.9,In Transit,3
9476,1188,4,13,2,188,215.0,Delivered,10
9477,1352,14,9,2,68,91.22,Delivered,3
9478,1488,18,2,5,188,166.14,Delivered,3
9479,117,12,15,3,182,359.66,Delivered,2
9480,482,3,7,5,106,231.31,Delayed,7
9481,1779,27,6,4,163,165.07,Delivered,7
9482,583,28,10,4,172,70.18,Delivered,2
9483,1397,16,4,4,193,218.95,Delivered,3
9484,1923,31,9,1,12,204.92,Delivered,1
9485,331,16,10,1,31,372.51,Delayed,5
9486,1756,4,9,4,36,411.92,Delivered,10
9487,1164,11,1,2,191,232.43,In Transit,2
9488,129,22,8,3,93,111.96,Delivered,6
9489,1467,3,1,1,97,288.16,Delivered,9
9490,2068,23,3,3,18,136.05,Delivered,6
9491,562,22,2,3,71,51.25,Delivered,7
9492,136,8,2,3,40,323.62,Delayed,8
9493,731,11,13,1,184,270.25,Delivered,2
9494,1852,33,1,5,181,73.97,Delivered,1
9495,1568,35,15,2,70,143.08,Delivered,9
9496,1305,13,7,2,38,60.61,Delivered,1
9497,878,12,8,3,57,180.9,Delivered,7
9498,2150,33,11,4,173,268.7,In Transit,5
9499,708,10,15,2,166,481.52,Delivered,7
9500,667,21,12,1,53,50.41,Delivered,8
9501,2063,17,11,3,85,406.7,Delivered,1
9502,1927,34,10,5,11,147.0,In Transit,9
9503,75,35,7,1,86,223.07,Delivered,4
9504,935,15,10,1,190,379.98,Delivered,7
9505,1605,28,11,3,175,176.39,Delivered,5
9506,1950,28,5,2,160,454.15,Delivered,6
9507,419,8,4,3,93,148.05,Delivered,10
9508,230,19,13,4,168,440.28,Delayed,8
9509,973,36,1,4,108,182.11,Delivered,5
9510,1025,19,1,3,175,144.42,In Transit,2
9511,1640,22,7,3,20,214.32,Delivered,6
9512,81,34,4,2,184,193.37,Delivered,5
9513,588,12,4,5,103,492.42,Delivered,7
9514,810,18,15,3,150,300.89,Delivered,5
9515,693,1,4,1,74,129.88,Delivered,3
9516,1258,13,14,5,56,221.23,Delivered,3
9517,1675,28,14,2,122,109.55,Delivered,7
9518,225,15,11,1,66,194.78,Delivered,7
9519,1913,26,14,5,163,239.9,Delivered,9
9520,1016,14,10,2,178,180.91,In Transit,5
9521,1768,4,4,4,163,342.29,Delivered,3
9522,462,14,9,2,85,365.13,Delivered,1
9523,481,16,7,5,151,227.04,Delivered,9
9524,1865,7,5,3,185,393.06,Delivered,6
9525,413,6,11,2,133,139.1,Delivered,2
9526,1077,24,5,3,196,358.79,Delivered,2
9527,1863,34,12,1,193,134.45,In Transit,3
9528,660,16,1,5,18,276.54,Delivered,1
9529,704,22,3,4,19,137.35,Delivered,6
9530,188,32,2,2,194,73.84,Delivered,1
9531,35,19,5,2,115,126.83,Delivered,4
9532,1791,10,5,3,162,453.64,Delivered,10
9533,1334,21,7,4,122,114.93,Delivered,1
9534,285,4,12,2,145,136.69,Delivered,3
9535,814,28,10,2,157,223.01,Delivered,5
9536,275,13,11,1,16,186.53,Delivered,3
9537,810,17,8,1,18,398.13,Delivered,4
9538,1353,18,8,2,148,421.5,Delivered,4
9539,1348,16,13,2,104,58.0,Delivered,4
9540,1255,13,2,4,39,231.67,Delivered,3
9541,974,24,12,1,49,475.43,Delivered,7
9542,992,16,11,1,54,277.12,Delivered,7
9543,189,6,12,1,89,495.83,In Transit,5
9544,188,2,14,1,165,205.03,Delivered,6
9545,191,17,2,2,163,231.65,Delivered,1
9546,345,33,6,5,34,93.41,Delivered,8
9547,1412,30,3,5,53,141.22,Delivered,7
9548,1473,24,9,1,146,488.92,Delayed,6
9549,1237,5,6,2,190,124.93,Delivered,4
9550,245,8,3,3,79,477.98,In Transit,5
9551,75,35,12,3,22,84.38,In Transit,9
9552,240,17,12,5,108,91.24,Delivered,5
9553,770,4,13,4,66,245.71,Delivered,5
9554,1373,21,12,1,82,497.77,Delivered,3
9555,1715,36,6,5,81,243.4,Delayed,5
9556,1785,34,1,3,42,249.29,Delayed,6
9557,1957,13,15,2,195,178.38,In Transit,6
9558,437,25,1,3,169,239.19,In Transit,2
9559,1195,6,6,4,102,469.15,Delivered,7
9560,504,34,12,5,28,490.58,Delayed,2
9561,689,13,8,5,194,72.22,Delivered,6
9562,1098,2,9,5,163,220.42,Delivered,8
9563,808,32,9,1,94,138.44,Delayed,9
9564,298,35,1,5,62,259.09,Delayed,3
9565,1115,34,12,4,104,387.33,Delivered,10
9566,568,13,5,5,74,106.49,Delivered,7
9567,1312,34,14,2,155,380.76,Delivered,9
9568,1076,6,1,5,80,257.1,Delivered,2
9569,1167,7,1,2,200,216.79,Delivered,2
9570,1617,13,6,2,188,156.95,Delivered,3
9571,1284,21,15,5,85,330.07,Delivered,1
9572,1449,17,13,3,90,200.62,Delivered,7
9573,696,4,14,5,190,136.64,Delivered,3
9574,674,14,10,1,40,105.32,Delivered,7
9575,1262,23,11,3,160,169.95,Delivered,8
9576,1737,23,3,3,165,254.41,Delivered,7
9577,39,33,13,2,10,443.34,Delivered,1
9578,1932,26,2,4,149,81.36,Delayed,7
9579,926,25,8,2,184,136.61,Delivered,5
9580,959,34,15,4,146,315.09,In Transit,1
9581,1067,9,9,1,111,347.13,Delivered,7
9582,817,30,14,5,32,185.9,Delivered,10
9583,1280,10,6,5,95,356.35,Delivered,10
9584,1598,31,10,2,174,111.91,Delivered,9
9585,335,20,13,4,71,220.28,Delivered,3
9586,769,4,5,5,24,287.04,Delivered,1
9587,136,13,4,5,196,239.79,In Transit,5
9588,1823,30,11,3,200,142.62,Delivered,9
9589,214,15,2,5,111,122.24,Delivered,9
9590,2116,21,7,1,36,316.69,Delivered,8
9591,633,14,10,2,102,110.64,In Transit,4
9592,1634,23,11,5,151,376.94,Delivered,5
9593,369,35,9,5,34,372.38,Delivered,10
9594,1558,10,1,2,72,110.2,Delivered,1
9595,130,33,4,2,89,143.5,Delivered,3
9596,2086,25,10,2,88,352.92,Delivered,3
9597,1835,25,9,4,141,199.15,Delivered,6
9598,1104,21,8,1,81,135.46,Delivered,7
9599,880,30,12,1,124,66.06,Delivered,8
9600,792,28,12,4,66,121.4,Delivered,6
9601,1624,31,5,1,75,131.85,Delivered,3
9602,281,8,5,4,112,276.44,Delivered,10
9603,113,34,1,2,197,390.96,Delivered,3
9604,1521,14,7,1,182,288.08,Delivered,9
9605,359,12,1,4,155,114.87,Delivered,3
9606,2182,34,4,2,180,50.99,In Transit,8
9607,1094,30,11,4,166,240.98,Delivered,4
9608,1719,21,9,4,49,139.14,In Transit,2
9609,1372,35,6,3,186,50.57,Delivered,7
9610,1670,15,15,1,52,59.9,Delivered,3
9611,1332,5,11,1,182,476.4,Delivered,10
9612,1032,5,8,2,24,227.05,Delivered,4
9613,1614,30,15,3,151,229.24,Delivered,1
9614,1255,21,8,3,119,286.58,Delivered,3
9615,2138,23,7,4,11,123.41,Delivered,6
9616,1083,33,9,4,100,453.03,Delivered,2
9617,1338,9,13,5,121,226.22,Delivered,6
9618,232,26,5,1,122,74.25,Delivered,10
9619,532,21,4,3,143,304.99,Delivered,6
9620,1481,8,13,4,178,241.78,Delivered,3
9621,274,14,13,4,181,118.18,Delivered,10
9622,582,11,10,1,48,393.58,Delivered,3
9623,624,16,13,3,96,490.83,Delivered,1
9624,1472,3,14,2,40,490.03,Delivered,3
9625,1570,28,6,4,118,158.83,Delivered,9
9626,829,21,8,1,117,471.31,In Transit,4
9627,1932,25,11,5,57,338.96,Delivered,1
9628,2096,19,8,5,139,306.3,Delivered,4
9629,889,9,10,5,174,212.9,Delivered,2
9630,1143,4,11,2,77,127.62,Delivered,4
9631,1598,26,12,4,64,111.05,Delivered,3
9632,1432,22,14,4,140,356.46,Delivered,5
9633,1111,5,11,3,128,163.19,Delivered,1
9634,961,3,14,4,197,98.33,Delivered,4
9635,332,35,5,4,120,381.2,Delayed,5
9636,2047,2,12,3,160,298.02,Delivered,4
9637,702,19,8,4,173,481.64,Delivered,6
9638,1939,14,15,3,85,213.93,Delivered,9
9639,653,6,15,4,103,473.73,Delivered,6
9640,159,21,13,1,175,272.33,Delivered,1
9641,1558,36,15,2,36,256.89,Delivered,4
9642,1458,2,9,1,93,203.09,Delivered,8
9643,290,8,8,3,195,92.66,Delivered,1
9644,1388,29,5,1,156,421.77,Delivered,4
9645,406,25,14,2,178,259.28,Delivered,6
9646,757,35,12,4,101,303.84,Delivered,8
9647,177,7,11,5,18,412.99,Delayed,4
9648,1447,21,13,4,11,439.0,In Transit,9
9649,1733,35,13,5,84,418.97,Delivered,8
9650,757,11,3,2,115,101.39,Delivered,10
9651,681,11,3,5,38,468.85,Delivered,5
9652,976,4,5,2,182,72.47,Delivered,4
9653,513,24,6,5,111,153.19,Delivered,8
9654,2060,31,12,4,167,375.75,Delivered,4
9655,210,17,9,2,155,406.87,In Transit,4
9656,1715,33,9,2,183,275.63,Delivered,8
9657,1419,1,6,4,116,353.03,Delivered,2
9658,16,30,7,1,69,183.87,Delivered,3
9659,1633,7,13,3,125,216.4,Delivered,2
9660,72,2,4,2,18,418.15,Delivered,8
9661,930,25,15,5,136,451.54,Delivered,7
9662,1203,15,4,3,120,443.76,Delivered,5
9663,719,29,12,1,83,310.96,Delivered,7
9664,256,22,10,1,192,266.62,Delivered,8
9665,23,31,10,4,134,435.43,In Transit,8
9666,1376,9,13,3,26,432.22,Delivered,9
9667,283,10,9,4,70,156.44,Delivered,3
9668,1248,23,9,3,55,414.56,Delivered,9
9669,1409,34,3,2,113,494.78,In Transit,6
9670,2168,26,14,1,48,317.99,Delivered,10
9671,1860,28,13,2,183,113.61,Delayed,6
9672,1702,11,2,1,30,63.04,Delivered,2
9673,739,18,14,5,75,403.67,Delivered,2
9674,2124,10,12,3,108,130.71,Delivered,10
9675,1672,5,6,3,64,465.58,Delivered,9
9676,1127,34,1,5,198,214.99,Delivered,3
9677,1218,8,12,5,153,442.45,Delivered,2
9678,1131,3,10,3,99,358.32,Delivered,1
9679,2057,26,10,1,158,484.91,Delivered,10
9680,376,31,6,4,68,336.82,Delivered,5
9681,67,26,12,1,32,247.92,In Transit,2
9682,1340,31,3,4,117,418.97,Delivered,7
9683,385,33,10,5,196,82.89,In Transit,3
9684,1246,13,6,1,111,380.49,Delivered,4
9685,1148,33,1,4,90,277.41,Delayed,2
9686,594,15,9,2,18,72.92,Delivered,9
9687,1221,11,10,1,90,355.84,Delayed,5
9688,1464,24,2,3,37,413.87,Delivered,9
9689,1387,4,13,1,24,56.04,Delivered,4
9690,953,10,10,4,32,147.62,Delivered,9
9691,1509,14,3,5,143,401.96,Delivered,6
9692,915,21,8,3,161,326.04,Delivered,5
9693,633,21,10,4,13,309.97,In Transit,2
9694,2107,6,10,3,34,477.71,Delivered,6
9695,1873,22,9,3,22,116.74,Delivered,5
9696,1693,7,15,1,63,394.42,Delivered,7
9697,183,12,4,5,177,241.88,Delivered,1
9698,436,7,5,1,11,165.51,Delivered,1
9699,483,26,1,3,38,432.75,Delivered,5
9700,68,22,2,1,81,60.36,Delivered,4
9701,1422,5,2,2,120,87.32,Delivered,6
9702,1564,24,8,3,181,102.02,Delivered,7
9703,541,2,13,5,147,335.62,Delivered,1
9704,441,5,11,4,63,421.41,Delivered,5
9705,776,7,4,2,78,145.22,Delivered,1
9706,1125,11,15,1,87,224.47,Delivered,2
9707,453,16,8,1,97,413.17,Delivered,5
9708,1792,15,13,2,74,161.67,Delivered,10
9709,775,22,2,3,172,334.63,Delivered,1
9710,157,9,5,3,173,432.05,Delivered,1
9711,81,5,10,4,164,328.25,Delivered,3
9712,584,25,12,4,57,181.08,Delivered,5
9713,315,14,2,1,97,94.65,Delivered,8
9714,1401,25,8,3,17,356.92,Delivered,5
9715,81,4,5,4,94,158.28,Delivered,10
9716,351,2,7,5,41,161.27,Delivered,2
9717,301,7,2,5,44,262.57,Delivered,2
9718,693,29,4,4,96,420.4,Delivered,9
9719,2079,33,9,5,113,200.56,Delivered,5
9720,1337,1,4,5,102,377.83,Delivered,6
9721,1985,9,9,2,53,83.06,Delivered,4
9722,2121,17,7,1,137,375.75,Delivered,2
9723,62,32,3,5,12,452.01,Delivered,5
9724,1838,18,15,3,15,389.85,Delivered,4
9725,1005,5,11,5,101,79.02,Delivered,3
9726,2082,9,8,4,85,275.72,Delivered,7
9727,2088,17,5,5,181,106.38,Delivered,4
9728,725,14,13,4,41,381.11,Delivered,3
9729,1294,32,12,5,37,239.78,Delivered,5
9730,1503,13,6,5,13,168.56,Delivered,1
9731,1428,32,4,1,104,427.02,Delivered,7
9732,2003,17,6,5,84,273.39,Delivered,6
9733,230,21,2,4,60,402.68,Delivered,5
9734,1553,36,12,1,137,156.99,Delivered,2
9735,127,16,8,1,136,54.4,Delivered,6
9736,426,33,6,3,43,238.45,Delivered,7
9737,2075,32,2,2,71,110.44,Delivered,6
9738,343,31,4,4,58,77.33,Delivered,7
9739,714,34,10,2,26,424.41,Delivered,5
9740,1634,10,11,1,99,104.52,Delivered,8
9741,963,26,7,2,189,431.27,Delivered,9
9742,341,34,10,1,152,324.29,Delivered,7
9743,646,16,15,4,115,89.56,Delivered,2
9744,1676,3,12,1,20,346.87,In Transit,7
9745,910,8,4,5,128,200.33,In Transit,3
9746,906,18,7,2,50,61.41,Delivered,10
9747,628,29,14,2,150,262.42,Delivered,9
9748,1436,26,14,4,131,143.4,Delivered,7
9749,43,32,1,2,106,182.2,Delayed,8
9750,957,20,11,5,158,463.63,Delivered,4
9751,792,23,5,4,70,495.24,Delivered,9
9752,2102,18,6,1,70,448.77,Delivered,5
9753,2149,1,12,5,111,125.67,In Transit,1
9754,146,28,15,1,150,280.11,Delivered,6
9755,1660,1,14,4,92,310.55,Delivered,9
9756,741,8,3,3,67,328.36,Delivered,8
9757,95,23,2,1,26,441.33,Delivered,5
9758,1918,20,15,4,118,288.15,Delivered,6
9759,1596,35,11,2,22,287.07,Delivered,8
9760,662,9,7,2,133,426.27,Delivered,6
9761,2171,26,1,2,27,472.38,Delivered,7
9762,795,35,9,4,140,107.2,Delivered,7
9763,343,22,14,2,17,397.87,Delivered,10
9764,2183,24,6,3,81,457.73,Delivered,6
9765,639,21,13,4,30,220.21,Delivered,7
9766,781,25,7,5,51,130.61,Delivered,6
9767,1453,24,11,2,108,184.0,Delivered,9
9768,1723,6,9,3,24,155.76,Delivered,1
9769,502,15,14,4,16,343.28,Delivered,4
9770,1680,15,5,1,91,478.08,Delayed,8
9771,2046,28,11,2,34,122.24,Delivered,7
9772,1175,28,7,5,98,136.56,Delivered,1
9773,1385,31,2,3,36,408.6,In Transit,10
9774,1341,36,13,4,71,286.36,In Transit,2
9775,1278,19,15,2,105,442.88,In Transit,2
9776,1827,25,15,3,116,419.97,Delivered,1
9777,2039,26,1,4,22,58.13,Delivered,1
9778,1259,15,13,1,121,252.39,Delivered,5
9779,688,31,3,1,110,325.98,Delivered,1
9780,962,21,4,4,51,293.3,Delivered,7
9781,1569,7,8,3,115,88.14,Delayed,5
9782,1940,27,8,5,114,408.59,Delivered,2
9783,1670,31,11,4,62,239.9,Delivered,9
9784,47,2,4,2,199,355.88,Delivered,2
9785,2121,14,10,3,10,121.67,Delivered,2
9786,2019,21,5,2,92,169.61,Delivered,1
9787,940,10,4,3,188,384.13,Delayed,5
9788,247,35,2,4,86,192.77,Delivered,4
9789,1027,19,11,4,198,350.46,Delivered,5
9790,844,13,15,1,186,426.9,Delivered,5
9791,1189,5,10,2,110,122.59,Delivered,4
9792,1257,4,6,3,142,62.51,Delivered,8
9793,417,9,10,5,139,419.73,Delivered,3
9794,2113,6,2,1,135,230.42,Delivered,9
9795,596,3,13,5,148,464.25,Delivered,1
9796,1676,12,5,1,116,410.21,Delivered,8
9797,2107,25,8,2,27,96.26,Delivered,9
9798,1125,36,12,4,174,182.78,Delivered,6
9799,176,16,7,3,42,250.29,Delivered,4
9800,1270,36,4,4,117,436.08,Delivered,7
9801,1969,13,13,4,167,383.44,Delivered,1
9802,48,17,5,5,113,282.7,Delivered,5
9803,1119,10,9,4,94,383.15,Delivered,7
9804,1523,13,14,4,44,51.63,Delivered,1
9805,838,12,1,3,193,223.33,Delivered,8
9806,720,16,8,1,60,385.3,Delivered,7
9807,113,6,3,3,110,50.78,Delayed,4
9808,230,2,9,1,40,481.78,In Transit,10
9809,533,17,11,5,154,237.19,Delivered,6
9810,1155,19,10,4,167,133.58,Delivered,9
9811,1151,22,6,2,96,274.52,Delivered,1
9812,476,14,5,5,27,204.75,In Transit,2
9813,1043,18,9,1,26,143.97,In Transit,6
9814,118,20,8,2,143,345.71,Delayed,2
9815,2099,26,2,3,197,473.6,Delivered,3
9816,1708,36,8,5,186,412.63,Delivered,8
9817,1216,27,15,5,130,200.43,Delivered,1
9818,92,32,7,3,49,280.56,Delivered,1
9819,2112,23,3,3,62,404.86,Delivered,3
9820,1453,32,8,5,195,167.84,Delivered,5
9821,1043,22,12,5,199,243.98,In Transit,2
9822,572,5,11,3,105,412.06,Delivered,1
9823,1183,27,11,3,26,91.5,Delivered,10
9824,836,33,5,2,107,79.02,Delivered,4
9825,749,8,3,3,99,348.29,Delivered,6
9826,527,36,3,4,53,83.83,Delivered,6
9827,58,7,5,5,166,379.26,Delayed,8
9828,1797,33,11,5,158,64.84,Delivered,6
9829,146,17,6,1,155,80.43,Delivered,10
9830,1709,6,15,4,67,270.3,Delivered,6
9831,314,31,14,4,130,60.1,Delivered,3
9832,998,1,4,3,136,200.75,Delivered,6
9833,1567,14,13,5,42,350.0,Delayed,4
9834,614,32,6,2,178,180.24,Delivered,3
9835,261,28,13,2,50,302.78,Delivered,8
9836,2114,6,12,4,61,373.68,Delivered,2
9837,2043,24,14,4,133,106.09,Delivered,8
9838,1416,32,2,5,54,270.3,Delivered,5
9839,544,13,2,4,156,491.83,Delivered,10
9840,1904,19,11,1,89,230.65,Delivered,8
9841,765,26,8,2,187,420.3,Delivered,6
9842,743,21,12,2,135,204.35,Delivered,10
9843,1054,27,3,5,75,226.66,In Transit,10
9844,1167,21,1,1,81,452.28,Delayed,8
9845,2094,34,9,4,33,292.81,Delivered,1
9846,1941,35,1,2,200,367.02,Delivered,5
9847,1590,6,6,2,46,269.64,Delivered,8
9848,1711,5,13,4,190,447.36,Delivered,4
9849,2173,4,7,2,137,341.92,Delivered,4
9850,2001,36,9,3,136,352.03,Delivered,4
9851,195,18,14,4,144,69.78,Delivered,5
9852,358,4,5,5,46,79.62,In Transit,2
9853,1969,12,13,2,28,228.01,Delayed,10
9854,2004,8,11,5,160,343.25,Delivered,3
9855,1249,5,1,1,46,253.43,In Transit,5
9856,1013,34,2,4,121,195.48,Delivered,6
9857,388,4,3,4,71,127.02,Delivered,6
9858,1352,17,7,3,114,65.61,Delivered,5
9859,1337,4,6,4,61,312.47,Delivered,5
9860,952,12,2,4,197,179.59,Delivered,4
9861,2004,13,8,2,89,452.49,Delivered,7
9862,1,9,10,3,92,474.69,Delivered,6
9863,2049,14,13,2,65,228.83,Delivered,1
9864,245,8,12,5,20,215.93,In Transit,9
9865,1397,9,15,5,181,322.43,Delivered,9
9866,1537,23,10,1,164,464.75,Delayed,4
9867,310,29,12,4,41,324.67,Delivered,6
9868,825,31,4,4,193,107.6,Delivered,4
9869,991,19,4,5,164,484.66,Delivered,2
9870,901,36,15,2,28,306.56,Delivered,5
9871,286,27,12,4,96,113.24,Delivered,7
9872,784,31,3,3,70,378.55,In Transit,9
9873,1285,36,9,3,186,66.29,Delayed,8
9874,909,6,14,1,161,210.25,Delivered,4
9875,1247,15,9,1,167,82.46,Delivered,8
9876,1710,24,15,4,53,456.24,Delivered,4
9877,2016,36,5,5,38,226.65,Delivered,8
9878,180,21,6,3,80,232.2,Delivered,9
9879,1964,3,10,3,11,354.3,Delivered,2
9880,1470,20,12,5,154,371.58,Delivered,3
9881,788,16,12,3,52,126.47,Delivered,9
9882,1844,19,13,3,177,269.61,In Transit,2
9883,1301,2,2,3,140,493.95,Delivered,8
9884,1378,25,7,3,190,319.95,Delivered,7
9885,1048,2,7,3,49,498.75,Delivered,4
9886,1912,28,7,4,72,214.36,Delivered,7
9887,1781,28,13,4,192,53.1,Delivered,7
9888,1557,21,14,3,68,307.49,Delayed,1
9889,37,35,13,2,85,249.0,Delivered,9
9890,1813,10,10,1,86,436.72,Delivered,8
9891,913,33,15,2,135,378.98,Delivered,6
9892,1841,17,12,2,169,437.22,Delivered,3
9893,1542,7,10,4,47,88.97,Delivered,5
9894,487,8,12,2,164,187.92,Delivered,10
9895,1867,20,13,1,129,190.27,Delivered,5
9896,639,33,15,4,140,347.08,Delivered,5
9897,757,25,15,3,34,394.49,Delivered,6
9898,498,9,5,1,41,173.63,In Transit,7
9899,1239,13,7,5,42,312.8,Delivered,9
9900,626,8,5,2,198,125.84,Delivered,7
9901,1005,1,1,2,138,432.22,Delivered,1
9902,569,10,4,3,139,362.87,Delivered,9
9903,1074,24,1,3,159,320.29,Delivered,8
9904,463,13,14,2,71,443.44,Delivered,7
9905,966,28,1,3,142,469.03,In Transit,7
9906,1064,1,2,1,83,374.5,Delivered,10
9907,1742,17,15,1,80,342.02,Delivered,9
9908,1574,27,7,1,89,68.15,Delivered,6
9909,2003,4,6,4,111,204.75,Delivered,6
9910,551,4,15,3,170,201.22,Delivered,10
9911,1978,26,15,2,89,181.96,Delivered,9
9912,1235,21,3,3,56,307.95,Delivered,4
9913,479,12,15,5,147,73.56,Delivered,10
9914,989,28,1,2,172,228.92,Delivered,6
9915,658,35,12,5,109,262.06,Delivered,8
9916,2028,36,8,4,22,139.09,Delivered,4
9917,63,2,2,1,14,106.38,Delivered,9
9918,1591,36,10,4,146,440.22,Delivered,6
9919,1943,7,7,2,16,100.92,Delivered,4
9920,706,24,12,3,193,96.17,Delivered,4
9921,1526,26,1,2,57,305.34,Delivered,10
9922,1938,7,11,5,22,342.4,Delivered,10
9923,128,23,14,2,37,429.36,Delivered,7
9924,947,32,3,3,22,350.87,Delivered,1
9925,1852,34,5,3,45,439.18,Delivered,6
9926,1539,19,3,2,121,52.71,Delivered,8
9927,726,23,3,5,61,137.73,Delivered,5
9928,650,23,2,1,11,246.76,Delivered,7
9929,2151,25,3,1,50,393.75,In Transit,8
9930,834,13,1,1,15,163.67,In Transit,3
9931,2108,3,14,4,95,494.39,Delivered,7
9932,1865,17,11,3,41,155.94,Delivered,8
9933,805,27,1,4,179,207.45,Delivered,6
9934,1136,20,6,1,54,215.9,In Transit,10
9935,1273,11,1,5,34,382.83,Delivered,8
9936,1711,31,4,2,27,360.23,Delivered,8
9937,1807,28,11,3,151,487.01,Delivered,3
9938,1080,4,6,2,41,246.92,Delivered,1
9939,1347,13,3,4,179,447.79,In Transit,3
9940,999,5,10,4,54,168.11,Delivered,8
9941,2058,15,1,1,123,341.59,Delivered,6
9942,1716,25,7,1,52,115.99,Delivered,9
9943,555,12,3,5,62,422.83,Delivered,6
9944,1607,7,15,5,97,253.13,Delivered,6
9945,59,7,5,3,77,313.32,Delivered,6
9946,217,31,9,2,186,389.93,In Transit,9
9947,1901,13,13,2,65,420.72,Delivered,7
9948,502,34,7,3,180,376.73,Delivered,10
9949,1940,8,9,4,39,426.49,Delivered,1
9950,1252,16,3,5,139,84.01,In Transit,9
9951,1097,26,3,1,127,173.72,Delivered,6
9952,480,7,13,3,138,384.89,Delivered,10
9953,806,16,2,5,16,468.2,Delivered,8
9954,1743,24,4,3,42,92.22,Delivered,3
9955,1932,15,9,2,51,491.38,In Transit,8
9956,1734,9,9,4,151,346.91,Delayed,2
9957,1598,19,7,2,110,307.6,Delivered,10
9958,161,34,6,2,11,462.76,Delivered,8
9959,1625,19,10,5,24,307.9,Delivered,3
9960,260,1,10,5,177,258.61,Delivered,8
9961,622,18,2,4,17,343.29,Delivered,6
9962,1420,19,1,1,42,265.13,Delivered,3
9963,1320,16,9,3,119,87.66,Delivered,9
9964,1758,24,15,5,95,463.35,Delivered,4
9965,284,6,4,1,74,326.21,Delivered,3
9966,1522,36,2,2,174,144.03,Delivered,6
9967,1111,13,9,4,17,338.2,Delivered,7
9968,420,25,13,5,127,266.13,Delivered,9
9969,78,35,13,2,136,134.12,Delivered,3
9970,2096,6,6,4,47,180.23,Delivered,8
9971,577,28,4,5,169,102.52,Delivered,1
9972,941,36,7,4,98,108.92,Delivered,2
9973,1416,25,11,4,117,442.33,Delivered,1
9974,678,9,13,4,165,151.71,Delivered,9
9975,507,17,2,3,82,293.68,Delivered,10
9976,1125,2,1,1,164,229.9,In Transit,10
9977,990,17,2,2,82,363.01,Delivered,4
9978,344,35,9,1,147,84.33,In Transit,7
9979,488,28,3,2,140,248.66,In Transit,1
9980,2046,20,3,1,158,427.11,In Transit,9
9981,162,32,8,4,68,275.26,In Transit,6
9982,2182,22,11,2,111,110.09,In Transit,10
9983,885,30,5,1,51,245.69,Delivered,9
9984,750,6,7,4,150,64.77,Delivered,4
9985,1847,12,11,4,25,111.86,Delivered,1
9986,1080,18,7,4,137,382.0,In Transit,9
9987,632,1,8,2,127,242.76,In Transit,8
9988,708,32,7,3,54,72.26,Delivered,5
9989,1745,7,8,4,114,450.98,Delivered,2
9990,1054,10,1,2,126,483.37,Delivered,1
9991,869,34,3,2,199,123.3,Delayed,10
9992,1687,11,7,4,136,236.52,Delivered,2
9993,2041,34,1,4,116,365.58,Delivered,8
9994,634,22,11,3,130,54.85,Delivered,3
9995,659,18,4,1,12,146.41,Delayed,8
9996,71,29,13,4,113,439.81,In Transit,8
9997,191,26,4,1,141,407.47,In Transit,2
9998,1879,13,1,3,73,210.59,Delivered,7
9999,767,8,10,1,130,107.67,Delivered,6
10000,116,24,7,2,172,319.85,Delivered,4
10001,770,19,12,3,138,219.06,Delivered,4
10002,177,28,5,2,172,166.08,Delivered,6
10003,1287,22,7,5,190,389.73,Delivered,4
10004,1248,24,3,5,82,362.8,Delivered,10
10005,578,4,5,3,84,172.01,Delivered,3
10006,1896,26,8,1,45,392.73,Delivered,1
10007,2030,10,14,1,26,138.81,Delivered,3
10008,1773,23,15,4,178,100.19,Delivered,1
10009,299,30,13,5,89,307.12,Delivered,2
10010,1570,33,12,2,141,163.63,Delivered,4
10011,363,16,12,4,182,109.78,Delivered,1
10012,672,7,1,5,38,213.18,Delivered,10
10013,391,1,12,5,32,237.57,Delivered,6
10014,470,36,6,4,60,61.43,Delivered,7
10015,1328,27,11,1,124,493.9,Delivered,5
10016,824,15,7,3,108,414.2,Delivered,10
10017,1463,21,3,4,44,226.26,Delivered,5
10018,873,13,3,1,156,160.53,Delivered,10
10019,828,18,13,2,134,273.39,Delivered,10
10020,1445,4,9,5,79,220.44,In Transit,6
10021,1889,34,8,1,177,380.92,Delivered,5
10022,1739,15,15,2,83,344.41,Delivered,10
10023,1230,14,5,5,111,379.58,Delivered,6
10024,1974,1,2,2,15,106.64,Delivered,8
10025,1294,4,4,4,178,441.58,Delivered,1
10026,1923,32,13,4,164,88.41,Delayed,7
10027,1582,9,11,1,157,71.1,Delivered,1
